27,718750	6,429138	6,429138	5,067291	5,039978	8,658749	8,657581	8,691046	8,694795	11,441815	11,437975	0,014842	0,079862
28,718750	6,428833	6,428833	5,068970	5,038757	8,658171	8,658103	8,695580	8,694540	11,437833	11,438876	-0,133575	-0,044525
29,718750	6,428070	6,428070	5,065460	5,038910	8,656729	8,658501	8,686098	8,694403	11,438331	11,438900	0,430409	-0,083396
30,718750	6,428833	6,428833	5,066376	5,038910	8,658171	8,657952	8,688572	8,692380	11,438331	11,439113	0,074208	0,024029
31,718750	6,427917	6,427917	5,063782	5,038147	8,656440	8,657842	8,681563	8,691536	11,435842	11,439658	0,563984	0,020496
32,734375	6,428528	6,428528	5,064240	5,038300	8,657594	8,657690	8,682800	8,689259	11,436340	11,438473	0,311675	0,186581
33,718750	6,429901	6,429901	5,063324	5,039520	8,660191	8,656935	8,680327	8,686589	11,440322	11,436743	0,504617	0,284819
34,718750	6,428680	6,428680	5,064240	5,038910	8,657883	8,657539	8,682800	8,682938	11,438331	11,437264	0,504617	0,396485
35,718750	6,429749	6,429749	5,062408	5,041504	8,659903	8,657993	8,677853	8,682722	11,446793	11,436719	0,623351	0,391538
36,718750	6,428833	6,428833	5,064545	5,040436	8,658171	8,658597	8,683625	8,680464	11,443309	11,438805	0,326517	0,532887
37,734375	6,429901	6,429901	5,066071	5,040588	8,660191	8,659037	8,687747	8,680444	11,443807	11,441460	0,118734	0,516632
38,734375	6,427765	6,427765	5,066528	5,041504	8,656151	8,659491	8,688984	8,681151	11,446793	11,443024	0,237467	0,482002
39,734375	6,428070	6,428070	5,066071	5,040894	8,656729	8,658858	8,687747	8,683723	11,444802	11,444375	-0,059367	0,384470
40,718750	6,430054	6,430054	5,062714	5,040741	8,660480	8,658116	8,678677	8,686844	11,444304	11,445561	0,356201	0,199303
41,718750	6,428070	6,428070	5,066071	5,040588	8,656729	8,657965	8,687747	8,687217	11,443807	11,444802	-0,222625	0,155484
42,718750	6,428223	6,428223	5,065308	5,037079	8,657017	8,657965	8,685686	8,686098	11,432357	11,446272	-0,103892	0,113786
43,718750	6,430054	6,430054	5,064240	5,038147	8,660480	8,657251	8,682800	8,685077	11,435842	11,443807	-0,089050	0,054420
44,718750	6,428680	6,428680	5,065460	5,038452	8,657883	8,658364	8,686098	8,683900	11,436838	11,440061	-0,118734	-0,034631
45,718750	6,427917	6,427917	5,065765	5,039368	8,656440	8,658625	8,686923	8,684194	11,439824	11,437075	-0,326517	-0,053006
46,718750	6,428986	6,428986	5,063934	5,039215	8,658460	8,657828	8,681976	8,686334	11,439326	11,435700	0,059367	-0,211317
47,734375	6,427765	6,427765	5,061646	5,039825	8,656151	8,658446	8,675792	8,685568	11,441318	11,436032	0,430409	-0,184461
48,734375	6,427765	6,427765	5,063934	5,039673	8,656151	8,657938	8,681976	8,683684	11,440820	11,439089	0,252309	-0,091170
49,718750	6,428528	6,428528	5,060883	5,039215	8,657594	8,656701	8,673730	8,682918	11,439326	11,440227	0,504617	0,028977
50,718750	6,429291	6,429291	5,062561	5,038147	8,659037	8,656619	8,678265	8,679404	11,435842	11,441057	0,014842	0,267857
51,734375	6,427460	6,427460	5,062866	5,037842	8,655574	8,657333	8,679090	8,677127	11,434846	11,440275	0,311675	0,363268
52,734375	6,425629	6,425629	5,063019	5,040741	8,652111	8,657539	8,679502	8,677107	11,444304	11,437928	0,222625	0,323690
53,718750	6,427307	6,427307	5,062256	5,040436	8,655286	8,656866	8,677441	8,678226	11,443309	11,437241	0,192942	0,246655
54,718750	6,428986	6,428986	5,062408	5,040894	8,658460	8,655492	8,677853	8,677814	11,444802	11,438165	0,296834	0,219092
55,718750	6,428680	6,428680	5,059662	5,041046	8,657883	8,654832	8,670432	8,679796	11,445300	11,440559	0,593668	0,158311
56,718750	6,428986	6,428986	5,059509	5,039215	8,658460	8,655038	8,670020	8,678010	11,439326	11,444186	0,430409	0,299661
57,718750	6,429443	6,429443	5,061035	5,039368	8,659326	8,656674	8,674142	8,674967	11,439824	11,445087	0,059367	0,381643
58,718750	6,428680	6,428680	5,059967	5,038452	8,657883	8,658597	8,671257	8,673023	11,436838	11,443285	0,385884	0,383764
59,718750	6,428070	6,428070	5,061035	5,037537	8,656729	8,658927	8,674142	8,671512	11,433851	11,441744	-0,014842	0,410620
60,734375	6,427765	6,427765	5,059052	5,036469	8,656151	8,658474	8,668783	8,671767	11,430366	11,439184	0,341359	0,274925
61,734375	6,428375	6,428375	5,061188	5,036316	8,657306	8,657855	8,674555	8,672140	11,429869	11,436126	0,163259	0,179514
62,718750	6,427155	6,427155	5,057373	5,040436	8,654997	8,657347	8,664248	8,673181	11,443309	11,432571	0,549142	0,141349
63,734375	6,426239	6,426239	5,060883	5,039062	8,653266	8,656701	8,673730	8,670687	11,438829	11,432286	0,133575	0,271391
64,734375	6,427002	6,427002	5,061340	5,038757	8,654709	8,655849	8,674967	8,670059	11,437833	11,434278	0,103892	0,279165
65,718750	6,427460	6,427460	5,060883	5,038300	8,655574	8,655066	8,673730	8,670236	11,436340	11,437122	-0,118734	0,344186
66,718750	6,427307	6,427307	5,060272	5,038910	8,655286	8,654612	8,672081	8,672120	11,438331	11,439042	-0,074208	0,212024
67,718750	6,426392	6,426392	5,060730	5,038452	8,653554	8,654530	8,673318	8,672513	11,436838	11,439398	0,029683	0,088343
68,718750	6,425934	6,425934	5,060120	5,038605	8,652689	8,654956	8,671669	8,674653	11,437335	11,437003	-0,014842	-0,058660
69,718750	6,428375	6,428375	5,061493	5,037231	8,657306	8,654420	8,675379	8,672788	11,432855	11,437596	-0,044525	-0,045939
70,718750	6,427460	6,427460	5,057678	5,036774	8,655574	8,654324	8,665073	8,673475	11,431362	11,437193	0,133575	-0,061487
71,718750	6,427002	6,427002	5,059509	5,036774	8,654709	8,654571	8,670020	8,672277	11,431362	11,435866	0,163259	-0,004947
72,718750	6,428375	6,428375	5,057220	5,036469	8,657306	8,654777	8,663836	8,671728	11,430366	11,433780	0,014842	0,052299
73,718750	6,426697	6,426697	5,060730	5,036469	8,654131	8,655986	8,673318	8,668626	11,430366	11,432073	0,014842	0,074208
74,718750	6,429291	6,429291	5,057373	5,035095	8,659037	8,655767	8,664248	8,668469	11,425886	11,431101	0,385884	0,057247
75,718750	6,428680	6,428680	5,057373	5,035400	8,657883	8,655602	8,664248	8,667409	11,426882	11,430248	0,341359	0,101772
76,718750	6,429443	6,429443	5,055389	5,043640	8,659326	8,656426	8,658889	8,668410	11,453762	11,426408	0,474934	0,133575
77,718750	6,429443	6,429443	5,056915	5,041046	8,659326	8,657484	8,663011	8,665583	11,445300	11,429703	0,371042	0,249482
78,718750	6,429749	6,429749	5,057068	5,039062	8,659903	8,658158	8,663423	8,663954	11,438829	11,435937	0,296834	0,385177
79,718750	6,429138	6,429138	5,058136	5,036621	8,658749	8,659504	8,666309	8,660930	11,430864	11,441958	0,326517	0,426875
80,718750	6,430511	6,430511	5,056000	5,036011	8,661346	8,659037	8,660538	8,662717	11,428873	11,444589	0,163259	0,387297
81,718750	6,430206	6,430206	5,057831	5,034027	8,660769	8,659642	8,665485	8,662795	11,422402	11,441815	0,163259	0,341359
82,718750	6,429138	6,429138	5,053711	5,032806	8,658749	8,660136	8,654354	8,665092	11,418420	11,432429	0,341359	0,238881
83,718750	6,428986	6,428986	5,054626	5,031738	8,658460	8,660329	8,656827	8,663247	11,414935	11,427285	0,593668	0,193649
84,718750	6,429443	6,429443	5,054321	5,031586	8,659326	8,659958	8,656003	8,660871	11,414437	11,422449	0,296834	0,273511
85,718750	6,428375	6,428375	5,055847	5,031128	8,657306	8,659834	8,660125	8,657671	11,412944	11,418822	0,148417	0,350547
86,718750	6,430664	6,430664	5,057526	5,030518	8,661634	8,658378	8,664660	8,656493	11,410953	11,415622	-0,207784	0,428995
87,718750	6,429596	6,429596	5,054169	5,029907	8,659614	8,658584	8,655590	8,657554	11,408962	11,413987	0,267150	0,289060
88,718750	6,429443	6,429443	5,049744	5,016022	8,659326	8,659284	8,643635	8,661244	11,363663	11,416689	0,712401	0,097531
89,718750	6,430359	6,430359	5,051422	5,013123	8,661057	8,659518	8,648170	8,658849	11,354205	11,409720	0,653034	0,074915
90,718750	6,429596	6,429596	5,053406	5,015411	8,659614	8,660013	8,653529	8,654511	11,361672	11,393317	0,252309	0,295420
91,718750	6,431885	6,431885	5,052948	5,018005	8,663943	8,660027	8,652292	8,650368	11,370134	11,375065	0,474934	0,447371
92,718750	6,429138	6,429138	5,054626	5,019989	8,658749	8,660521	8,656827	8,647659	11,376606	11,361601	-0,089050	0,627591
93,718750	6,428528	6,428528	5,052490	5,020905	8,657594	8,661291	8,651055	8,650741	11,379592	11,358164	0,207784	0,450198
94,718750	6,428680	6,428680	5,052338	5,022125	8,657883	8,660920	8,650643	8,654157	11,383575	11,367977	0,192942	0,241708
95,718750	6,430359	6,430359	5,049286	5,022125	8,661057	8,659463	8,642398	8,654727	11,383575	11,375942	0,638193	0,106012
96,718750	6,428375	6,428375	5,051727	5,022736	8,657306	8,659243	8,648994	8,651487	11,385566	11,380232	0,563984	0,180221
97,718750	6,429291	6,429291	5,053253	5,023193	8,659037	8,658061	8,653117	8,648660	11,387059	11,382674	0,089050	0,320156
98,718750	6,429443	6,429443	5,052032	5,023804	8,659326	8,658680	8,649819	8,647325	11,389050	11,384215	-0,222625	0,501084
99,718750	6,429291	6,429291	5,053253	5,023346	8,659037	8,659051	8,653117	8,648052	11,387557	11,386016	-0,178100	0,388711
100,718750	6,429291	6,429291	5,051117	5,023346	8,659037	8,659023	8,647345	8,650251	11,387557	11,387059	0,222625	0,153364
101,718750	6,429901	6,429901	5,051422	5,024109	8,660191	8,658584	8,648170	8,652096	11,390046	11,387770	0,148417	-0,062194
102,734375	6,430359	6,430359	5,050812	5,021973	8,661057	8,659257	8,646520	8,650839	11,383077	11,388884	0,371042	-0,114493
103,734375	6,430359	6,430359	5,052490	5,022430	8,661057	8,659504	8,651055	8,648562	11,384570	11,388173	0,000000	0,078449
104,718750	6,429443	6,429443	5,051270	5,023499	8,659326	8,660233	8,647757	8,648464	11,388055	11,386490	0,103892	0,204957
105,734375	6,427917	6,427917	5,049896	5,026398	8,656440	8,660906	8,644047	8,648189	11,397513	11,385044	-0,059367	0,235347
106,734375	6,428986	6,428986	5,052490	5,026550	8,658460	8,660219	8,651055	8,647757	11,398010	11,386206	-0,074208	0,134282
107,734375	6,429291	6,429291	5,052338	5,025024	8,659037	8,659065	8,650643	8,647620	11,393033	11,389809	0,089050	0,037458
108,718750	6,428223	6,428223	5,047150	5,022278	8,657017	8,658378	8,636626	8,649524	11,384072	11,395118	0,474934	-0,079156
109,734375	6,429291	6,429291	5,049133	5,022125	8,659037	8,657663	8,641985	8,647266	11,383575	11,395687	0,400726	0,028270
110,734375	6,428833	6,428833	5,048676	5,022888	8,658171	8,657979	8,640749	8,645794	11,386064	11,392321	0,237467	0,160432
111,734375	6,430969	6,430969	5,046234	5,026855	8,662211	8,658103	8,634152	8,644341	11,399006	11,386064	0,504617	0,279165
112,718750	6,428986	6,428986	5,048828	5,026245	8,658460	8,658776	8,641161	8,639433	11,397015	11,385329	0,192942	0,410620
113,734375	6,428375	6,428375	5,047607	5,025482	8,657306	8,659449	8,637863	8,638020	11,394526	11,388861	0,474934	0,379523
114,718750	6,427917	6,427917	5,046082	5,025024	8,656440	8,659875	8,633740	8,639492	11,393033	11,393886	0,504617	0,322983
115,718750	6,429291	6,429291	5,045319	5,024261	8,659037	8,658762	8,631679	8,637922	11,390544	11,396636	0,445251	0,369629
116,734375	6,425323	6,425323	5,046234	5,021667	8,651534	8,658804	8,634152	8,636292	11,382081	11,396873	0,608509	0,412740
117,734375	6,419220	6,419220	5,046539	5,043335	8,639991	8,658034	8,634977	8,635291	11,452767	11,385495	0,563984	0,443837
118,718750	6,411591	6,411591	5,047455	5,038757	8,625563	8,656426	8,637451	8,632876	11,437833	11,393175	-0,029683	0,599322
119,734375	6,404572	6,404572	5,044098	5,041351	8,612288	8,650559	8,628381	8,634290	11,446295	11,406923	0,489776	0,467160
120,734375	6,405487	6,405487	5,046844	5,038452	8,614020	8,638837	8,635801	8,634074	11,436838	11,425697	0,178100	0,421928
121,734375	6,390839	6,390839	5,047455	5,034637	8,586317	8,628503	8,637451	8,633995	11,424393	11,442195	-0,118734	0,372456
122,734375	6,178131	6,178131	5,047150	5,032501	8,184045	8,653870	8,636626	8,633995	11,417424	11,447836	0,163259	0,195769
123,734375	5,998993	5,998993	5,046539	5,047302	7,845260	8,616576	8,634977	8,634663	11,465709	11,429086	0,103892	0,120854
124,734375	5,876923	5,876923	5,044556	5,041504	7,614402	8,465968	8,629617	8,635841	11,446793	11,431575	0,148417	0,131455
125,718750	5,875397	5,875397	5,045624	5,037689	7,611516	8,195973	8,632503	8,636449	11,434349	11,435818	-0,029683	0,053006
126,718750	5,800171	5,800171	5,042419	5,026855	7,469249	7,911165	8,623846	8,634898	11,399006	11,445229	0,371042	0,050179
127,734375	5,754700	5,754700	5,041656	5,025940	7,383254	7,669629	8,621784	8,632150	11,396019	11,444589	0,474934	0,113080
129,312500	5,715942	5,715942	5,045319	5,020905	7,309957	7,546669	8,631679	8,627713	11,379592	11,433637	0,206814	0,185007
130,937500	5,685120	5,685120	5,036926	5,017700	7,251665	7,468219	8,609004	8,628027	11,369139	11,408796	0,622647	0,201241
131,718750	5,680847	5,680847	5,035858	5,016174	7,243585	7,391980	8,606118	8,625652	11,364161	11,392013	0,971456	0,275631
132,734375	5,669403	5,669403	5,027771	5,013275	7,221942	7,307181	8,584268	8,622040	11,354703	11,379023	1,740525	0,391281
133,734375	5,664215	5,664215	5,015259	5,009308	7,212130	7,263606	8,550462	8,617112	11,341761	11,372244	2,819921	0,552548
134,718750	5,661011	5,661011	4,986877	5,002136	7,206070	7,234969	8,473780	8,607512	11,318365	11,363213	5,275546	0,888574
135,718750	5,662537	5,662537	4,905548	4,983368	7,208956	7,220156	8,254040	8,595536	11,257137	11,357500	12,291617	1,319047
136,718750	5,649414	5,649414	4,821777	4,956512	7,184139	7,216143	8,027704	8,548027	11,169527	11,343681	19,793416	2,893808
137,734375	5,647888	5,647888	4,735565	4,919891	7,181253	7,206551	7,794772	8,437029	11,050059	11,312676	27,133305	6,475731
138,718750	5,647583	5,647583	4,649506	4,877319	7,180676	7,198994	7,562253	8,263326	10,911177	11,255763	34,675582	12,070598
139,718750	5,646362	5,646362	4,565582	4,828796	7,178367	7,190927	7,335505	8,039189	10,752882	11,168058	42,601786	19,343214
140,718750	5,646362	5,646362	4,483185	4,776001	7,178367	7,183369	7,112879	7,795165	10,580649	11,050794	54,977213	30,604696
141,718750	5,646210	5,646210	4,407196	4,719086	7,178079	7,177900	6,907569	7,562665	10,394975	10,911533	61,147757	38,267527
142,718750	5,641174	5,641174	4,333344	4,660492	7,168556	7,179783	6,708031	7,334994	10,203826	10,752835	67,544525	46,333632
143,718750	5,640259	5,640259	4,265747	4,601440	7,166824	7,178038	6,525396	7,115196	10,011183	10,579724	72,902375	54,068979
144,734375	5,640411	5,640411	4,196930	4,540405	7,167113	7,174671	6,339462	6,907510	9,812070	10,396065	76,835422	61,200057
145,734375	5,640717	5,640717	4,131165	4,476471	7,167690	7,171126	6,161774	6,710308	9,603498	10,206149	75,321570	67,868215
146,734375	5,640106	5,640106	4,068451	4,413300	7,166536	7,168061	5,992332	6,521921	9,397415	10,010140	73,273417	72,939832
147,734375	5,638123	5,638123	4,030914	4,356384	7,162784	7,166687	5,890914	6,333494	9,211742	9,807755	68,538918	75,727243
148,718750	5,638123	5,638123	3,962250	4,296265	7,162784	7,166756	5,705392	6,168822	9,015615	9,605299	66,846966	75,402139
149,734375	5,638123	5,638123	3,904114	4,236298	7,162784	7,165670	5,548318	6,011885	8,819985	9,404479	64,338720	72,982944
150,734375	5,637817	5,637817	3,851624	4,178619	7,162207	7,164200	5,406497	5,860052	8,631823	9,206811	61,429749	69,664060
151,750000	5,638275	5,638275	3,801117	4,122467	7,163073	7,162743	5,270036	5,709810	8,448638	9,013481	58,951187	66,702789
152,734375	5,636902	5,636902	3,750763	4,066315	7,160476	7,162523	5,133987	5,559037	8,265454	8,822854	56,665567	63,934461
153,734375	5,635071	5,635071	3,707123	4,013367	7,157013	7,162894	5,016078	5,402846	8,092723	8,631847	54,335422	61,644600
154,734375	5,634613	5,634613	3,679352	3,963623	7,156147	7,161864	4,941046	5,263499	7,930445	8,446197	50,343008	59,184414
155,734375	5,633698	5,633698	3,625793	3,914642	7,154416	7,160215	4,796339	5,143234	7,770656	8,267232	49,155673	56,414672
156,718750	5,635223	5,635223	3,584290	3,867493	7,157302	7,157728	4,684202	5,027642	7,616841	8,094524	47,092678	53,794054
157,734375	5,639038	5,639038	3,545685	3,820190	7,164516	7,155227	4,579898	4,915073	7,462528	7,929426	47,196570	51,063183
158,734375	5,638580	5,638580	3,510590	3,774109	7,163650	7,156092	4,485076	4,803603	7,312197	7,770893	43,931398	49,147899
159,734375	5,640869	5,640869	3,481140	3,729401	7,167979	7,158291	4,405508	4,689620	7,166346	7,615561	41,141161	47,601536
160,734375	5,640564	5,640564	3,448181	3,688507	7,167402	7,161781	4,316458	4,579309	7,032940	7,461722	39,241425	46,106766
161,734375	5,639801	5,639801	3,428955	3,650970	7,165959	7,165423	4,264512	4,485154	6,910485	7,311699	36,198879	44,087590
162,734375	5,639191	5,639191	3,408051	3,615570	7,164804	7,167113	4,208031	4,399834	6,794999	7,168124	33,334433	41,731295
163,734375	5,639648	5,639648	3,390045	3,581696	7,165670	7,166687	4,159383	4,325528	6,684491	7,034244	30,841029	38,783453
164,718750	5,639648	5,639648	3,363800	3,549500	7,165670	7,166536	4,088473	4,264100	6,579458	6,910011	30,692612	35,978374
165,734375	5,638580	5,638580	3,345032	3,493195	7,163650	7,165684	4,037764	4,206087	6,395776	6,802276	27,308707	33,737279
166,718750	5,639038	5,639038	3,287048	3,463287	7,164516	7,165120	3,881102	4,162210	6,298210	6,680698	28,911609	31,155531
167,734375	5,639191	5,639191	3,248749	3,432922	7,164804	7,164859	3,777622	4,094539	6,199151	6,552294	28,881926	29,539201
168,734375	5,639801	5,639801	3,222198	3,403473	7,165959	7,164598	3,705887	4,003094	6,103079	6,423391	28,050792	28,818319
169,734375	5,640564	5,640564	3,198547	3,372192	7,167402	7,164337	3,641985	3,897160	6,001033	6,301600	27,486807	28,528553
170,734375	5,639191	5,639191	3,171234	3,343048	7,164804	7,165175	3,568189	3,794820	5,905956	6,191495	26,937665	28,241613
171,734375	5,639191	5,639191	3,149109	3,315277	7,164804	7,166000	3,508410	3,700685	5,815359	6,100614	27,219657	28,240907
172,734375	5,640259	5,640259	3,136749	3,290405	7,166824	7,165835	3,475016	3,632582	5,734221	6,001910	26,388522	27,621089
173,734375	5,639343	5,639343	3,116760	3,265839	7,165093	7,165972	3,421009	3,572626	5,654077	5,906928	26,581464	27,104457
174,734375	5,639496	5,639496	3,104553	3,241882	7,165382	7,165629	3,388028	3,515203	5,575925	5,816948	25,216029	26,960281
175,734375	5,640411	5,640411	3,090363	3,221283	7,167113	7,165175	3,349687	3,466045	5,508724	5,732490	24,770778	26,641538
176,734375	5,639801	5,639801	3,078918	3,200378	7,165959	7,165863	3,318766	3,425034	5,440528	5,653271	20,244063	26,538353
177,718750	5,639801	5,639801	3,064270	3,181000	7,165959	7,166082	3,279189	3,387930	5,377309	5,578438	17,943602	25,437948
178,718750	5,639038	5,639038	3,047180	3,156281	7,164516	7,166110	3,233015	3,351100	5,296668	5,509151	17,023417	23,471777
179,718750	5,641785	5,641785	3,029785	3,138123	7,169710	7,165725	3,186016	3,316843	5,237432	5,439746	16,414908	20,891444
180,718750	5,640869	5,640869	3,010712	3,119965	7,167979	7,166110	3,134482	3,277481	5,178196	5,371170	15,613456	18,624199
181,718750	5,641937	5,641937	2,991180	3,101959	7,169999	7,166343	3,081712	3,234251	5,119457	5,303092	15,361148	16,791604
182,718750	5,642090	5,642090	2,974701	3,083954	7,170287	7,167539	3,037187	3,184661	5,060718	5,238048	15,761873	16,125141
183,718750	5,642090	5,642090	2,955475	3,065033	7,170287	7,168858	2,985241	3,134737	4,998993	5,176584	15,687665	15,763994
184,718750	5,643463	5,643463	2,942200	3,046875	7,172884	7,169751	2,949373	3,083380	4,939757	5,119338	15,791557	15,545609
185,718750	5,649567	5,649567	2,922211	3,028412	7,184427	7,168954	2,895366	3,035754	4,879525	5,059794	16,355541	15,490482
186,718750	5,648193	5,648193	2,905884	3,011475	7,181830	7,172129	2,851253	2,989324	4,824271	4,999420	16,830475	15,685545
187,734375	5,648193	5,648193	2,891235	2,995911	7,181830	7,175770	2,811675	2,943229	4,773497	4,938975	16,830475	16,009235
188,734375	5,648193	5,648193	2,874298	2,978821	7,181830	7,179590	2,765914	2,897899	4,717745	4,881018	16,815633	16,315256
189,718750	5,648041	5,648041	2,856445	2,961731	7,181542	7,182421	2,717678	2,854336	4,661993	4,825646	16,860158	16,650254
190,718750	5,648804	5,648804	2,843475	2,945099	7,182985	7,182902	2,682635	2,807612	4,607735	4,771245	16,266491	16,915285
191,718750	5,648651	5,648651	2,823334	2,927399	7,182696	7,181583	2,628216	2,766287	4,549992	4,717816	16,325858	16,846730
192,718750	5,649872	5,649872	2,811432	2,910156	7,185005	7,181885	2,596059	2,720957	4,493742	4,662918	15,880607	16,693366
193,734375	5,649567	5,649567	2,792206	2,892761	7,184427	7,182586	2,544113	2,677531	4,436995	4,606644	15,880607	16,459433
194,734375	5,649872	5,649872	2,778778	2,877045	7,185005	7,183383	2,507833	2,633693	4,385723	4,549944	15,895449	16,188749
195,718750	5,655060	5,655060	2,764130	2,860565	7,194816	7,183287	2,468255	2,590758	4,331962	4,493837	15,375989	16,019836
196,718750	5,655060	5,655060	2,728424	2,841644	7,194816	7,185142	2,371784	2,552986	4,270237	4,439318	17,260884	15,708161
197,718750	5,654755	5,654755	2,704926	2,823181	7,194239	7,188385	2,308295	2,507598	4,210005	4,385036	18,121702	15,682718
198,734375	5,655060	5,655060	2,691498	2,804871	7,194816	7,191381	2,272015	2,446503	4,150271	4,329165	17,780343	16,250236
199,734375	5,654449	5,654449	2,674866	2,786102	7,193662	7,194349	2,227078	2,383760	4,089044	4,271398	17,661609	16,940727
200,718750	5,655670	5,655670	2,664337	2,769928	7,195970	7,195283	2,198631	2,318759	4,036278	4,210100	17,424142	17,598709
201,734375	5,658569	5,658569	2,653961	2,754364	7,201453	7,193854	2,170597	2,264280	3,985504	4,149086	16,474274	18,072230
202,734375	5,656738	5,656738	2,644501	2,738342	7,197990	7,195324	2,145036	2,229355	3,933237	4,091532	16,236807	17,697654
203,734375	5,657806	5,657806	2,634888	2,725067	7,200010	7,196781	2,119063	2,198710	3,889930	4,035804	15,301781	17,237561
204,750000	5,657196	5,657196	2,628479	2,712555	7,198856	7,198458	2,101748	2,168909	3,849111	3,983513	14,619063	16,732237
205,734375	5,657806	5,657806	2,619324	2,703247	7,200010	7,199612	2,077012	2,145056	3,818747	3,934564	14,084763	16,045279
